#  DisGeNET, a discovery platform for human diseases and their genes - http://disgenet.org/
#   Copyright 2010-2016 
#  
# Use is subject to the terms at http://www.disgenet.org/ds/DisGeNET/html/legal.html
# These terms include:
# 
#   1. The DisGeNET database and Knowledge discovery platform are provided to advance 
#       the knowledge about human diseases and their associated genes, 
#       and are intended to be used only for research and education. 
#
#   2. All forms of publication (e.g., web sites, research papers, databases,
#       software applications, etc.) that use or rely on DisGeNET data must cite DisGeNET.
#       Citation guidelines: http://www.disgenet.org/ds/DisGeNET/html/citation.html
# 
# 
# More information at: http://www.disgenet.org/web/DisGeNET/menu/downloads
# 
# This file corresponds to DisGeNET v4.0 (created on Jun 07 2016)
#
# If you have any further questions, please email us at support@disgenet.org
# 
diseaseId	geneId	score	geneName	description	diseaseName	sourceId	NofPmids	NofSnps
umls:C0001418	5328	0.127620235461577	PLAU	plasminogen activator, urokinase	Adenocarcinoma	CTD_human	10	0
umls:C0001418	54474	0.12543876896327	KRT20	keratin 20, type I	Adenocarcinoma	CTD_human	12	0
umls:C0001418	5468	0.137631247120145	PPARG	peroxisome proliferator-activated receptor gamma	Adenocarcinoma	CTD_human	15	0
umls:C0001418	5587	0.120542883744161	PRKD1	protein kinase D1	Adenocarcinoma	CTD_human	2	0
umls:C0001418	5617	0.12	PRL	prolactin	Adenocarcinoma	CTD_human	1	0
umls:C0001418	56287	0.122724350242467	GKN1	gastrokine 1	Adenocarcinoma	CTD_human	2	0
umls:C0001418	563	0.125448700484934	AZGP1	alpha-2-glycoprotein 1, zinc-binding	Adenocarcinoma	CTD_human	2	0
umls:C0001418	5728	0.156115207811537	PTEN	phosphatase and tensin homolog	Adenocarcinoma	CTD_human	41	0
umls:C0001418	5731	0.123267233986628	PTGER1	prostaglandin E receptor 1 (subtype EP1), 42kDa	Adenocarcinoma	CTD_human	4	0
umls:C0001418	5743	0.297859079511989	PTGS2	prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase)	Adenocarcinoma	CTD_human	93	0
umls:C0001418	58508	0.12	KMT2C	lysine (K)-specific methyltransferase 2C	Adenocarcinoma	CTD_human	1	0
umls:C0001418	5915	0.12027144187208	RARB	retinoic acid receptor, beta	Adenocarcinoma	CTD_human	2	0
umls:C0001418	59340	0.12	HRH4	histamine receptor H4	Adenocarcinoma	CTD_human	1	0
umls:C0001418	596	0.144479426095548	BCL2	B-cell CLL/lymphoma 2	Adenocarcinoma	CTD_human	45	0
umls:C0001418	6091	0.12	ROBO1	roundabout, axon guidance receptor, homolog 1 (Drosophila)	Adenocarcinoma	CTD_human	1	0
umls:C0001418	634	0.120542883744161	CEACAM1	carcinoembryonic antigen-related cell adhesion molecule 1 (biliary glycoprotein)	Adenocarcinoma	CTD_human	3	0
umls:C0001418	6599	0.12	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1	Adenocarcinoma	CTD_human	1	0
umls:C0001418	6648	0.128358616207697	SOD2	superoxide dismutase 2, mitochondrial	Adenocarcinoma	CTD_human	6	0
umls:C0001418	6696	0.124081559602869	SPP1	secreted phosphoprotein 1	Adenocarcinoma	CTD_human	7	0
umls:C0001418	6774	0.133883261562752	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	Adenocarcinoma	CTD_human	15	1
umls:C0001418	6776	0.123267233986628	STAT5A	signal transducer and activator of transcription 5A	Adenocarcinoma	CTD_human	5	0
umls:C0001418	6794	0.145413303843628	STK11	serine/threonine kinase 11	Adenocarcinoma	CTD_human	30	0
umls:C0001418	6847	0.12	SYCP1	synaptonemal complex protein 1	Adenocarcinoma	CTD_human	1	0
umls:C0001418	6934	0.120542883744161	TCF7L2	transcription factor 7-like 2 (T-cell specific, HMG-box)	Adenocarcinoma	CTD_human	3	0
umls:C0001418	7040	0.148343082609719	TGFB1	transforming growth factor, beta 1	Adenocarcinoma	CTD_human	19	0
umls:C0001418	7124	0.143536954957456	TNF	tumor necrosis factor	Adenocarcinoma	CTD_human	23	0
umls:C0001418	7157	0.510581135808062	TP53	tumor protein p53	Adenocarcinoma	CLINVAR,CTD_human	347	2
umls:C0001418	7170	0.12	TPM3	tropomyosin 3	Adenocarcinoma	CTD_human	1	0
umls:C0001418	7306	0.12	TYRP1	tyrosinase-related protein 1	Adenocarcinoma	CTD_human	1	0
umls:C0001418	7367	0.122724350242467	UGT2B17	UDP glucuronosyltransferase 2 family, polypeptide B17	Adenocarcinoma	CTD_human	1	0
umls:C0001418	759	0.12	CA1	carbonic anhydrase I	Adenocarcinoma	CTD_human	1	0
umls:C0001418	760	0.12027144187208	CA2	carbonic anhydrase II	Adenocarcinoma	CTD_human	2	0
umls:C0001418	780	0.12027144187208	DDR1	discoidin domain receptor tyrosine kinase 1	Adenocarcinoma	CTD_human	2	0
umls:C0001418	79633	0.12	FAT4	FAT atypical cadherin 4	Adenocarcinoma	CTD_human	1	0
umls:C0001418	8202	0.12	NCOA3	nuclear receptor coactivator 3	Adenocarcinoma	CTD_human	1	0
umls:C0001418	8289	0.123267233986628	ARID1A	AT rich interactive domain 1A (SWI-like)	Adenocarcinoma	CTD_human	3	0
umls:C0001418	841	0.122909915722763	CASP8	caspase 8, apoptosis-related cysteine peptidase	Adenocarcinoma	CTD_human	4	0
umls:C0001418	8626	0.139788969400062	TP63	tumor protein p63	Adenocarcinoma	CTD_human	18	0
umls:C0001418	864	0.122171534976642	RUNX3	runt-related transcription factor 3	Adenocarcinoma	CTD_human	9	0
umls:C0001418	8797	0.12027144187208	TNFRSF10A	tumor necrosis factor receptor superfamily, member 10a	Adenocarcinoma	CTD_human	2	0
umls:C0001418	8856	0.121085767488321	NR1I2	nuclear receptor subfamily 1, group I, member 2	Adenocarcinoma	CTD_human	5	0
umls:C0001418	8991	0.120542883744161	SELENBP1	selenium binding protein 1	Adenocarcinoma	CTD_human	3	0
umls:C0001418	9420	0.12027144187208	CYP7B1	cytochrome P450, family 7, subfamily B, polypeptide 1	Adenocarcinoma	CTD_human	1	0
umls:C0001430	1499	0.135240470923154	CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa	Adenoma	CTD_human	22	1
umls:C0001430	1545	0.122367031978602	CYP1B1	cytochrome P450, family 1, subfamily B, polypeptide 1	Adenoma	CTD_human	2	0
umls:C0001430	23512	0.12	SUZ12	SUZ12 polycomb repressive complex 2 subunit	Adenoma	CTD_human	1	0
umls:C0001430	23600	0.128901499951858	AMACR	alpha-methylacyl-CoA racemase	Adenoma	CTD_human	6	0
umls:C0001430	240	0.120542883744161	ALOX5	arachidonate 5-lipoxygenase	Adenoma	CTD_human	3	0
umls:C0001430	2697	0.12	GJA1	gap junction protein, alpha 1, 43kDa	Adenoma	CTD_human	1	0
umls:C0001430	2705	0.12	GJB1	gap junction protein, beta 1, 32kDa	Adenoma	CTD_human	1	0
umls:C0001430	324	0.190731621915964	APC	adenomatous polyposis coli	Adenoma	CTD_human	149	4
umls:C0001430	3479	0.125895776315646	IGF1	insulin-like growth factor 1 (somatomedin C)	Adenoma	CTD_human	15	0
umls:C0001430	3762	0.127871814290329	KCNJ5	potassium channel, inwardly rectifying subfamily J, member 5	Adenoma	CTD_human	31	0
umls:C0001430	3845	0.160104840676018	KRAS	Kirsten rat sarcoma viral oncogene homolog	Adenoma	CTD_human	72	2
umls:C0001430	4552	0.12	MTRR	5-methyltetrahydrofolate-homocysteine methyltransferase reductase	Adenoma	CTD_human	1	0
umls:C0001430	4583	0.122171534976642	MUC2	mucin 2, oligomeric mucus/gel-forming	Adenoma	CTD_human	9	0
umls:C0001430	476	0.120542883744161	ATP1A1	ATPase, Na+/K+ transporting, alpha 1 polypeptide	Adenoma	CTD_human	4	0
umls:C0001430	4763	0.12	NF1	neurofibromin 1	Adenoma	CTD_human	1	0
umls:C0001430	489	0.120542883744161	ATP2A3	ATPase, Ca++ transporting, ubiquitous	Adenoma	CTD_human	3	0
umls:C0001430	492	0.120542883744161	ATP2B3	ATPase, Ca++ transporting, plasma membrane 3	Adenoma	CTD_human	2	0
umls:C0001430	54822	0.125091382221069	TRPM7	transient receptor potential cation channel, subfamily M, member 7	Adenoma	CTD_human	1	0
umls:C0001430	5617	0.143615442870986	PRL	prolactin	Adenoma	CTD_human	89	0
umls:C0001430	5757	0.12027144187208	PTMA	prothymosin, alpha	Adenoma	CTD_human	2	0
umls:C0001430	596	0.126514604929927	BCL2	B-cell CLL/lymphoma 2	Adenoma	CTD_human	26	0
umls:C0001430	598	0.120814325616241	BCL2L1	BCL2-like 1	Adenoma	CTD_human	4	0
umls:C0001430	6414	0.12590570783731	SEPP1	selenoprotein P, plasma, 1	Adenoma	CTD_human	3	0
umls:C0001430	6573	0.12027144187208	SLC19A1	solute carrier family 19 (folate transporter), member 1	Adenoma	CTD_human	2	5
umls:C0001430	6948	0.12	TCN2	transcobalamin II	Adenoma	CTD_human	1	0
umls:C0001430	7157	0.17918171659176	TP53	tumor protein p53	Adenoma	CTD_human	150	0
umls:C0001430	7253	0.124885953697445	TSHR	thyroid stimulating hormone receptor	Adenoma	CTD_human	19	1
umls:C0001430	7296	0.125362824093149	TXNRD1	thioredoxin reductase 1	Adenoma	CTD_human	1	0
umls:C0001430	7428	0.121085767488321	VHL	von Hippel-Lindau tumor suppressor, E3 ubiquitin protein ligase	Adenoma	CTD_human	5	0
umls:C0001430	776	0.120814325616241	CACNA1D	calcium channel, voltage-dependent, L type, alpha 1D subunit	Adenoma	CTD_human	5	0
umls:C0001430	9049	0.129815514656609	AIP	aryl hydrocarbon receptor interacting protein	Adenoma	CTD_human	14	0
umls:C0001430	9429	0.12027144187208	ABCG2	ATP-binding cassette, sub-family G (WHITE), member 2 (Junior blood group)	Adenoma	CTD_human	2	0
umls:C0001546	10014	0.12	HDAC5	histone deacetylase 5	Adjustment Disorders	CTD_human	1	0
umls:C0001614	5443	0.12	POMC	proopiomelanocortin	Adrenal Cortex Diseases	CTD_human	1	0
umls:C0001621	1081	0.12	CGA	glycoprotein hormones, alpha polypeptide	Adrenal Gland Diseases	CTD_human	1	0
umls:C0001623	1583	0.121900093104562	CYP11A1	cytochrome P450, family 11, subfamily A, polypeptide 1	Adrenal gland hypofunction	CTD_human	7	0
umls:C0001623	2516	0.128067311292288	NR5A1	nuclear receptor subfamily 5, group A, member 1	Adrenal gland hypofunction	CTD_human	22	4
umls:C0001624	1029	0.12	CDKN2A	cyclin-dependent kinase inhibitor 2A	Adrenal Gland Neoplasms	CTD_human	1	0
umls:C0001624	1499	0.12027144187208	CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa	Adrenal Gland Neoplasms	CTD_human	2	0
umls:C0001624	2778	0.12027144187208	GNAS	GNAS complex locus	Adrenal Gland Neoplasms	CTD_human	2	0
umls:C0001624	2796	0.12	GNRH1	gonadotropin-releasing hormone 1 (luteinizing-releasing hormone)	Adrenal Gland Neoplasms	CTD_human	1	0
umls:C0001624	2798	0.12	GNRHR	gonadotropin-releasing hormone receptor	Adrenal Gland Neoplasms	CTD_human	1	0
umls:C0001624	5566	0.120814325616241	PRKACA	protein kinase, cAMP-dependent, catalytic, alpha	Adrenal Gland Neoplasms	CTD_human	4	0
umls:C0001624	5743	0.12	PTGS2	prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase)	Adrenal Gland Neoplasms	CTD_human	1	0
umls:C0001624	5925	0.12	RB1	retinoblastoma 1	Adrenal Gland Neoplasms	CTD_human	1	0
umls:C0001624	7157	0.122714418720803	TP53	tumor protein p53	Adrenal Gland Neoplasms	CTD_human	11	0
umls:C0001624	7253	0.12	TSHR	thyroid stimulating hormone receptor	Adrenal Gland Neoplasms	CTD_human	1	0
umls:C0001624	998	0.12	CDC42	cell division cycle 42	Adrenal Gland Neoplasms	CTD_human	1	0
umls:C0001627	1586	0.122714418720803	CYP17A1	cytochrome P450, family 17, subfamily A, polypeptide 1	Congenital adrenal hyperplasia	CTD_human	11	0
umls:C0001627	1589	0.29375669260601	CYP21A2	cytochrome P450, family 21, subfamily A, polypeptide 2	Congenital adrenal hyperplasia	CTD_human	261	9
umls:C0001627	3284	0.122171534976642	HSD3B2	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2	Congenital adrenal hyperplasia	CTD_human	9	0
umls:C0001627	3360	0.12	HTR4	5-hydroxytryptamine (serotonin) receptor 4, G protein-coupled	Congenital adrenal hyperplasia	CTD_human	1	0
umls:C0001627	5447	0.12617714970939	POR	P450 (cytochrome) oxidoreductase	Congenital adrenal hyperplasia	CTD_human	7	1
umls:C0001627	552	0.12	AVPR1A	arginine vasopressin receptor 1A	Congenital adrenal hyperplasia	CTD_human	1	0
umls:C0001627	554	0.12	AVPR2	arginine vasopressin receptor 2	Congenital adrenal hyperplasia	CTD_human	1	0
umls:C0001627	5573	0.12027144187208	PRKAR1A	protein kinase, cAMP-dependent, regulatory, type I, alpha	Congenital adrenal hyperplasia	CTD_human	2	0
umls:C0001627	8622	0.120814325616241	PDE8B	phosphodiesterase 8B	Congenital adrenal hyperplasia	CTD_human	4	0
umls:C0001733	2243	0.123810117730788	FGA	fibrinogen alpha chain	Afibrinogenemia	CTD_human	8	0
umls:C0001733	2244	0.123810117730788	FGB	fibrinogen beta chain	Afibrinogenemia	CTD_human	5	0
umls:C0001733	3426	0.120542883744161	CFI	complement factor I	Afibrinogenemia	CLINVAR	2	2
umls:C0001733	8647	0.12	ABCB11	ATP-binding cassette, sub-family B (MDR/TAP), member 11	Afibrinogenemia	CTD_human	1	0
umls:C0001768	3543	0.12027144187208	IGLL1	immunoglobulin lambda-like polypeptide 1	Agammaglobulinemia	CTD_human	1	0
umls:C0001768	56262	0.12027144187208	LRRC8A	leucine rich repeat containing 8 family, member A	Agammaglobulinemia	CTD_human	1	0
umls:C0001768	695	0.142437374772409	BTK	Bruton agammaglobulinemia tyrosine kinase	Agammaglobulinemia	CTD_human	13	0
umls:C0001768	930	0.12027144187208	CD19	CD19 molecule	Agammaglobulinemia	CTD_human	2	0
umls:C0001768	973	0.12027144187208	CD79A	CD79a molecule, immunoglobulin-associated alpha	Agammaglobulinemia	CTD_human	1	0
umls:C0001815	10019	0.12	SH2B3	SH2B adaptor protein 3	Primary Myelofibrosis	CLINVAR	0	1
umls:C0001815	2146	0.12027144187208	EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit	Primary Myelofibrosis	CTD_human	2	0
umls:C0001815	3717	0.294051045438073	JAK2	Janus kinase 2	Primary Myelofibrosis	CTD_human	271	8
umls:C0001815	811	0.127328930546168	CALR	calreticulin	Primary Myelofibrosis	CLINVAR	27	2
umls:C0001824	1437	0.120542883744161	CSF2	colony stimulating factor 2 (granulocyte-macrophage)	Agranulocytosis	CTD_human	4	0
umls:C0001824	1440	0.120814325616241	CSF3	colony stimulating factor 3 (granulocyte)	Agranulocytosis	CTD_human	4	0
umls:C0001824	4835	0.122638473850682	NQO2	NAD(P)H dehydrogenase, quinone 2	Agranulocytosis	CTD_human	1	0
umls:C0001828	5444	0.124734063957204	PON1	paraoxonase 1	Agricultural Workers' Diseases	CTD_human	3	0
umls:C0001883	5327	0.12	PLAT	plasminogen activator, tissue	Airway Obstruction	CTD_human	1	0
umls:C0001883	5737	0.12	PTGFR	prostaglandin F receptor (FP)	Airway Obstruction	CTD_human	1	0
umls:C0001883	7035	0.12027144187208	TFPI	tissue factor pathway inhibitor (lipoprotein-associated coagulation inhibitor)	Airway Obstruction	CTD_human	2	0
umls:C0001925	1356	0.12	CP	ceruloplasmin (ferroxidase)	Albuminuria	CTD_human	1	0
umls:C0001925	1636	0.144027638049885	ACE	angiotensin I converting enzyme	Albuminuria	CTD_human	11	0
umls:C0001925	183	0.13183515989301	AGT	angiotensinogen (serpin peptidase inhibitor, clade A, member 8)	Albuminuria	CTD_human	8	0
umls:C0001925	2262	0.12	GPC5	glypican 5	Albuminuria	CTD_human	1	0
umls:C0001925	2776	0.12	GNAQ	guanine nucleotide binding protein (G protein), q polypeptide	Albuminuria	CTD_human	1	0
umls:C0001925	29108	0.12	PYCARD	PYD and CARD domain containing	Albuminuria	CTD_human	1	0
umls:C0001925	3569	0.12	IL6	interleukin 6	Albuminuria	CTD_human	1	0
umls:C0001925	3630	0.12	INS	insulin	Albuminuria	CTD_human	1	0
umls:C0001925	3953	0.122367031978602	LEPR	leptin receptor	Albuminuria	CTD_human	3	0
umls:C0001925	406919	0.12	MIR130A	microRNA 130a	Albuminuria	CTD_human	1	0
umls:C0001925	406937	0.12	MIR145	microRNA 145	Albuminuria	CTD_human	1	0
umls:C0001925	406947	0.12	MIR155	microRNA 155	Albuminuria	CTD_human	1	0
umls:C0001925	4690	0.12	NCK1	NCK adaptor protein 1	Albuminuria	CTD_human	1	0
umls:C0001925	4868	0.12	NPHS1	nephrosis 1, congenital, Finnish type (nephrin)	Albuminuria	CTD_human	1	0
umls:C0001925	494336	0.12	MIR424	microRNA 424	Albuminuria	CTD_human	1	0
umls:C0001925	5743	0.12	PTGS2	prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase)	Albuminuria	CTD_human	1	0
umls:C0001925	5972	0.12	REN	renin	Albuminuria	CTD_human	2	0
umls:C0001925	6648	0.122367031978602	SOD2	superoxide dismutase 2, mitochondrial	Albuminuria	CTD_human	2	0
umls:C0001925	7124	0.204734063957204	TNF	tumor necrosis factor	Albuminuria	CTD_human	4	0
umls:C0001925	7827	0.124734063957204	NPHS2	nephrosis 2, idiopathic, steroid-resistant (podocin)	Albuminuria	CTD_human	3	0
umls:C0001925	834	0.12	CASP1	caspase 1, apoptosis-related cysteine peptidase	Albuminuria	CTD_human	1	0
umls:C0001925	8440	0.12	NCK2	NCK adaptor protein 2	Albuminuria	CTD_human	1	0
umls:C0001925	85480	0.12	TSLP	thymic stromal lymphopoietin	Albuminuria	CTD_human	1	0
umls:C0001925	952	0.12	CD38	CD38 molecule	Albuminuria	CTD_human	1	0
umls:C0001969	8864	0.12	PER2	period circadian clock 2	Alcoholic Intoxication	CTD_human	1	0
umls:C0001973	10150	0.122367031978602	MBNL2	muscleblind-like splicing regulator 2	Alcoholic Intoxication, Chronic	GWASCAT	1	1
umls:C0001973	10243	0.12	GPHN	gephyrin	Alcoholic Intoxication, Chronic	CTD_human	1	0
umls:C0001973	1136	0.130011011658569	CHRNA3	cholinergic receptor, nicotinic, alpha 3 (neuronal)	Alcoholic Intoxication, Chronic	CTD_human	5	0
umls:C0001973	1138	0.132649485509251	CHRNA5	cholinergic receptor, nicotinic, alpha 5 (neuronal)	Alcoholic Intoxication, Chronic	CTD_human	7	3
umls:C0001973	125	0.347415629080111	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide	Alcoholic Intoxication, Chronic	CTD_human,GWASCAT	124	10
umls:C0001973	126	0.195114925047668	ADH1C	alcohol dehydrogenase 1C (class I), gamma polypeptide	Alcoholic Intoxication, Chronic	CTD_human	66	1
umls:C0001973	1312	0.157100455171458	COMT	catechol-O-methyltransferase	Alcoholic Intoxication, Chronic	CTD_human	27	3
umls:C0001973	145858	0.122367031978602	C15orf32	chromosome 15 open reading frame 32	Alcoholic Intoxication, Chronic	GWASCAT	1	1
umls:C0001973	1571	0.169402553938508	CYP2E1	cytochrome P450, family 2, subfamily E, polypeptide 1	Alcoholic Intoxication, Chronic	CTD_human	32	0
umls:C0001973	217	0.470944373417155	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)	Alcoholic Intoxication, Chronic	CLINVAR,CTD_human,GWASCAT	141	3
umls:C0001973	23552	0.12	CDK20	cyclin-dependent kinase 20	Alcoholic Intoxication, Chronic	CTD_human	1	0
umls:C0001973	2488	0.12	FSHB	follicle stimulating hormone, beta polypeptide	Alcoholic Intoxication, Chronic	CTD_human	1	0
umls:C0001973	2550	0.12027144187208	GABBR1	gamma-aminobutyric acid (GABA) B receptor, 1	Alcoholic Intoxication, Chronic	CTD_human	2	0
umls:C0001973	2555	0.171173163389567	GABRA2	gamma-aminobutyric acid (GABA) A receptor, alpha 2	Alcoholic Intoxication, Chronic	CTD_human	50	5
umls:C0001973	2566	0.134745075615773	GABRG2	gamma-aminobutyric acid (GABA) A receptor, gamma 2	Alcoholic Intoxication, Chronic	CTD_human	9	0
umls:C0001973	2626	0.123181357594843	GATA4	GATA binding protein 4	Alcoholic Intoxication, Chronic	CTD_human	4	0
umls:C0001973	2678	0.12027144187208	GGT1	gamma-glutamyltransferase 1	Alcoholic Intoxication, Chronic	CTD_human	2	0
umls:C0001973	2693	0.127101095935806	GHSR	growth hormone secretagogue receptor	Alcoholic Intoxication, Chronic	CTD_human	4	0
umls:C0001973	27340	0.12027144187208	UTP20	UTP20, small subunit (SSU) processome component, homolog (yeast)	Alcoholic Intoxication, Chronic	GWASCAT	1	1
umls:C0001973	3356	0.146113296634743	HTR2A	5-hydroxytryptamine (serotonin) receptor 2A, G protein-coupled	Alcoholic Intoxication, Chronic	CTD_human	16	2
umls:C0001973	347735	0.120542883744161	SERINC2	serine incorporator 2	Alcoholic Intoxication, Chronic	GWASCAT	2	1
umls:C0001973	3972	0.12	LHB	luteinizing hormone beta polypeptide	Alcoholic Intoxication, Chronic	CTD_human	1	0
umls:C0001973	4852	0.219088145569058	NPY	neuropeptide Y	Alcoholic Intoxication, Chronic	CTD_human	20	2
umls:C0001973	4887	0.122909915722763	NPY2R	neuropeptide Y receptor Y2	Alcoholic Intoxication, Chronic	CTD_human	2	0
umls:C0001973	4988	0.159066561624477	OPRM1	opioid receptor, mu 1	Alcoholic Intoxication, Chronic	CTD_human	55	3
umls:C0001973	50833	0.12027144187208	TAS2R16	taste receptor, type 2, member 16	Alcoholic Intoxication, Chronic	CTD_human	2	0
umls:C0001973	5142	0.122367031978602	PDE4B	phosphodiesterase 4B, cAMP-specific	Alcoholic Intoxication, Chronic	CTD_human	2	0
umls:C0001973	5173	0.121900093104562	PDYN	prodynorphin	Alcoholic Intoxication, Chronic	CTD_human	9	0
umls:C0001973	54622	0.12027144187208	ARL15	ADP-ribosylation factor-like 15	Alcoholic Intoxication, Chronic	GWASCAT	1	1
umls:C0001973	55213	0.12	RCBTB1	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1	Alcoholic Intoxication, Chronic	CTD_human	0	0
umls:C0001973	55825	0.122638473850682	PECR	peroxisomal trans-2-enoyl-CoA reductase	Alcoholic Intoxication, Chronic	GWASCAT	2	1
umls:C0001973	5726	0.121085767488321	TAS2R38	taste receptor, type 2, member 38	Alcoholic Intoxication, Chronic	CTD_human	4	0
umls:C0001973	63876	0.130011011658569	PKNOX2	PBX/knotted 1 homeobox 2	Alcoholic Intoxication, Chronic	GWASCAT	5	4
umls:C0001973	6462	0.12	SHBG	sex hormone-binding globulin	Alcoholic Intoxication, Chronic	CTD_human	1	0
umls:C0001973	6532	0.215482118230241	SLC6A4	solute carrier family 6 (neurotransmitter transporter), member 4	Alcoholic Intoxication, Chronic	CTD_human	78	9
umls:C0001973	6622	0.123810117730788	SNCA	synuclein, alpha (non A4 component of amyloid precursor)	Alcoholic Intoxication, Chronic	CTD_human	5	0
umls:C0001973	6869	0.123724241339004	TACR1	tachykinin receptor 1	Alcoholic Intoxication, Chronic	CTD_human	5	4
umls:C0001973	6870	0.125005505829284	TACR3	tachykinin receptor 3	Alcoholic Intoxication, Chronic	CTD_human	2	0
umls:C0001973	7018	0.12	TF	transferrin	Alcoholic Intoxication, Chronic	CTD_human	2	0
umls:C0001973	886	0.125548389573445	CCKAR	cholecystokinin A receptor	Alcoholic Intoxication, Chronic	CTD_human	4	0
umls:C0001973	9095	0.12	TBX19	T-box 19	Alcoholic Intoxication, Chronic	CTD_human	1	0
umls:C0002063	183	0.12	AGT	angiotensinogen (serpin peptidase inhibitor, clade A, member 8)	Alkalosis	CTD_human	1	0
umls:C0002066	3081	0.574134840391504	HGD	homogentisate 1,2-dioxygenase	Alkaptonuria	CLINVAR,CTD_human,ORPHANET,UNIPROT	35	22
umls:C0002170	100188784	0.12	AFA1	Alopecia, androgenetic	Alopecia	CTD_human	0	0
umls:C0002170	1244	0.12	ABCC2	ATP-binding cassette, sub-family C (CFTR/MRP), member 2	Alopecia	CTD_human	1	0
umls:C0002170	1392	0.12	CRH	corticotropin releasing hormone	Alopecia	CTD_human	1	0
umls:C0002170	142	0.12	PARP1	poly (ADP-ribose) polymerase 1	Alopecia	CTD_human	1	0
umls:C0002170	23328	0.12	SASH1	SAM and SH3 domain containing 1	Alopecia	CLINVAR	0	1
umls:C0002170	23476	0.12	BRD4	bromodomain containing 4	Alopecia	CTD_human	1	0
umls:C0002170	367	0.134202191871612	AR	androgen receptor	Alopecia	CTD_human	7	0
umls:C0002170	4524	0.12	MTHFR	methylenetetrahydrofolate reductase (NAD(P)H)	Alopecia	CTD_human	1	0
umls:C0002170	54503	0.12	ZDHHC13	zinc finger, DHHC-type containing 13	Alopecia	CTD_human	1	0
umls:C0002170	55806	0.122724350242467	HR	hair growth associated	Alopecia	CTD_human	2	0
umls:C0002170	6716	0.12	SRD5A2	steroid-5-alpha-reductase, alpha polypeptide 2 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 2)	Alopecia	CTD_human	1	0
umls:C0002170	6832	0.12	SUPV3L1	suppressor of var1, 3-like 1 (S. cerevisiae)	Alopecia	CTD_human	1	0
umls:C0002170	7421	0.125448700484934	VDR	vitamin D (1,25- dihydroxyvitamin D3) receptor	Alopecia	CTD_human	4	0
